Hhid,Day,Comp,SEC,Age,Child,Ncars,Gend,Wstat,AgeP,Actnr,Atype,With,BT,ET,Home,PPC,Mode,TravTime,TravDist,Eindhoven,Dur
4522013,5,0,0,2,0,0,1,0,2,1,9,0,300,1510,1,5622,,0,,1,730
4522013,5,0,0,2,0,0,1,0,2,2,7,0,1515,1540,0,5622,1,5,0,1,25
4522013,5,0,0,2,0,0,1,0,2,3,3,0,1557,1800,0,5628,1,17,2.73,1,163
4522013,5,0,0,2,0,0,1,0,2,4,3,0,1820,1820,0,5611,1,20,5,1,0
4522013,5,0,0,2,0,0,1,0,2,5,9,0,1825,2700,1,5622,1,5,3.3,1,555
4522131,5,4,2,2,0,1,1,0,2,1,9,0,300,1730,1,5611,,0,,1,870
4522131,5,4,2,2,0,1,1,0,2,2,3,0,1735,1755,0,5616,1,5,2.5,1,20
4522131,5,4,2,2,0,1,1,0,2,3,9,0,1800,2700,1,5611,1,5,2.5,1,540
4522131,5,4,2,2,0,1,0,0,2,1,9,0,300,1030,1,5611,,0,,1,450
4522131,5,4,2,2,0,1,0,0,2,2,8,0,1130,1630,0,5611,1,60,0,1,300
4522131,5,4,2,2,0,1,0,0,2,3,5,0,1650,1715,0,5611,1,20,0,1,65
4522131,5,4,2,2,0,1,0,0,2,4,9,0,1735,1815,1,5611,1,20,0,1,80
4522131,5,4,2,2,0,1,0,0,2,5,7,0,1829,1949,0,5627,0,14,7.18,1,80
4522131,5,4,2,2,0,1,0,0,2,6,9,0,2009,2700,1,5611,0,20,7.18,1,451
4523126,5,3,1,1,0,2,1,1,1,1,9,0,300,2700,1,5709,,0,,1,1440
4523126,5,3,1,1,0,2,0,2,1,1,9,0,300,630,1,5709,,0,,1,210
4523126,5,3,1,1,0,2,0,2,1,2,0,0,700,1545,0,5611,0,30,18.19,1,525
4523126,5,3,1,1,0,2,0,2,1,3,9,0,1615,2700,1,5709,0,30,18.19,1,685
4524130,5,4,0,4,0,1,0,0,4,1,9,0,300,2700,1,5611,,0,,1,1440
4524130,5,4,0,4,0,1,1,0,3,1,9,0,300,2700,1,5611,,0,,1,1440
4525551,5,2,3,1,1,2,0,2,1,1,9,0,300,700,1,6035,,0,,1,240
4525551,5,2,3,1,1,2,0,2,1,2,0,0,730,800,0,5684,0,30,48.57,1,70
4525551,5,2,3,1,1,2,0,2,1,3,1,0,815,850,0,5652,0,15,10.35,1,35
4525551,5,2,3,1,1,2,0,2,1,4,1,0,900,1000,0,5621,0,10,3.06,1,60
4525551,5,2,3,1,1,2,0,2,1,5,1,0,1015,1100,0,5504,0,15,9.33,1,85
4525551,5,2,3,1,1,2,0,2,1,6,1,0,1115,1330,0,5631,0,15,11.88,1,135
4525551,5,2,3,1,1,2,0,2,1,7,1,0,1345,1500,0,5616,0,15,4.3,1,115
4525551,5,2,3,1,1,2,0,2,1,8,1,0,1515,1615,0,5651,0,15,2.67,1,60
4525551,5,2,3,1,1,2,0,2,1,9,9,0,1650,2700,1,6035,0,35,37.7,1,650
4525551,5,2,3,1,1,2,1,0,1,1,9,0,300,1110,1,6035,,0,,1,490
4525551,5,2,3,1,1,2,1,0,1,2,3,0,1120,1150,0,6004,0,10,9.79,1,30
4525551,5,2,3,1,1,2,1,0,1,3,9,0,1200,1240,1,6035,0,10,9.79,1,40
4525551,5,2,3,1,1,2,1,0,1,4,5,0,1305,1425,0,6011,0,25,14.21,1,80
4525551,5,2,3,1,1,2,1,0,1,5,9,0,1435,1436,1,6035,0,10,14.21,1,1
4525551,5,2,3,1,1,2,1,0,1,6,2,0,1445,1505,0,6031,0,9,4.91,1,60
4525551,5,2,3,1,1,2,1,0,1,7,9,0,1515,1915,1,6035,0,10,4.91,1,240
4525551,5,2,3,1,1,2,1,0,1,8,7,0,1925,2150,0,6035,0,10,0,1,145
4525551,5,2,3,1,1,2,1,0,1,9,9,0,2200,2700,1,6035,0,10,0,1,300
4527150,5,0,0,2,0,1,1,0,2,1,9,0,300,1230,1,5644,,0,,1,570
4527150,5,0,0,2,0,1,1,0,2,2,3,0,1240,1420,0,5644,0,10,0,1,140
4527150,5,0,0,2,0,1,1,0,2,3,9,0,1430,1530,1,5644,0,10,0,1,60
4527150,5,0,0,2,0,1,1,0,2,4,6,0,1540,1930,0,5611,0,10,2.45,1,270
4527150,5,0,0,2,0,1,1,0,2,5,9,0,1940,2700,1,5644,0,10,2.45,1,480
4528124,5,3,1,0,1,1,1,2,0,1,9,0,300,825,1,5655,,0,,1,325
4528124,5,3,1,0,1,1,1,2,0,2,2,0,830,835,0,5611,0,5,5.52,1,5
4528124,5,3,1,0,1,1,1,2,0,3,9,0,840,1030,1,5655,0,5,5.52,1,150
4528124,5,3,1,0,1,1,1,2,0,4,8,0,1050,1300,0,5611,0,20,5.52,1,170
4528124,5,3,1,0,1,1,1,2,0,5,2,0,1305,1306,0,5611,0,5,0,1,1
4528124,5,3,1,0,1,1,1,2,0,6,9,0,1310,2700,1,5655,0,4,5.52,1,870
4528124,5,3,1,0,1,1,0,2,0,1,9,0,300,1030,1,5655,,0,,1,450
4528124,5,3,1,0,1,1,0,2,0,2,8,0,1050,1300,0,5611,3,20,5.52,1,170
4528124,5,3,1,0,1,1,0,2,0,3,2,0,1305,1306,0,5611,3,5,0,1,1
4528124,5,3,1,0,1,1,0,2,0,4,9,0,1310,1330,1,5655,3,4,5.52,1,20
4528124,5,3,1,0,1,1,0,2,0,5,0,0,1400,2000,0,5611,0,30,5.52,1,360
4528124,5,3,1,0,1,1,0,2,0,6,9,0,2030,2700,1,5655,0,30,5.52,1,430
4530122,5,3,3,1,1,2,0,2,1,1,9,0,300,930,1,5708,,0,,1,390
4530122,5,3,3,1,1,2,0,2,1,2,6,0,940,1215,0,5737,0,10,7.78,1,195
4530122,5,3,3,1,1,2,0,2,1,3,9,0,1225,1405,1,5708,0,10,7.78,1,140
4530122,5,3,3,1,1,2,0,2,1,4,6,0,1410,1900,0,5708,1,5,0,1,330
4530122,5,3,3,1,1,2,0,2,1,5,9,0,1905,2700,1,5708,1,5,0,1,515
4530122,5,3,3,1,1,2,1,2,1,1,9,0,300,800,1,5708,,0,,1,300
4530122,5,3,3,1,1,2,1,2,1,2,0,0,830,1720,0,5657,0,30,20.37,1,570
4530122,5,3,3,1,1,2,1,2,1,3,9,0,1750,1800,1,5708,0,30,20.37,1,50
4530122,5,3,3,1,1,2,1,2,1,4,6,0,1805,1900,0,5708,1,5,0,1,95
4530122,5,3,3,1,1,2,1,2,1,5,9,0,1905,2700,1,5708,1,5,0,1,515
4530131,5,3,1,1,2,2,0,2,1,1,9,0,300,730,1,6245,,0,,1,270
4530131,5,3,1,1,2,2,0,2,1,2,0,0,830,1800,0,5611,0,60,94.08,1,610
4530131,5,3,1,1,2,2,0,2,1,3,9,0,1900,2700,1,6245,0,60,94.08,1,480
4530131,5,3,1,1,2,2,1,1,1,1,9,0,300,1600,1,6245,,0,,1,780
4530131,5,3,1,1,2,2,1,1,1,2,6,0,1620,1900,0,6301,0,20,20.3,1,200
4530131,5,3,1,1,2,2,1,1,1,3,9,0,1920,2700,1,6245,0,20,20.3,1,500
4531123,5,2,3,1,2,1,0,2,1,1,9,0,300,930,1,5509,,0,,1,390
4531123,5,2,3,1,2,1,0,2,1,2,1,0,945,1235,0,5652,0,15,2.72,1,210
4531123,5,2,3,1,2,1,0,2,1,3,3,0,1250,1315,0,5616,0,15,1.85,1,65
4531123,5,2,3,1,2,1,0,2,1,4,1,0,1325,1545,0,5652,0,10,1.85,1,140
4531123,5,2,3,1,2,1,0,2,1,5,1,0,1555,1700,0,5503,0,10,4.98,1,105
4531123,5,2,3,1,2,1,0,2,1,6,9,0,1710,2700,1,5509,0,10,3.25,1,630
4531123,5,2,3,1,2,1,1,0,1,1,9,0,300,1045,1,5509,,0,,1,465
4531123,5,2,3,1,2,1,1,0,1,2,3,0,1100,1200,0,5616,0,15,4.57,1,60
4531123,5,2,3,1,2,1,1,0,1,3,9,0,1210,1235,1,5509,0,10,4.57,1,25
4531123,5,2,3,1,2,1,1,0,1,4,3,0,1250,1315,0,5616,3,15,4.57,1,65
4531123,5,2,3,1,2,1,1,0,1,5,9,0,1325,2700,1,5509,3,10,4.57,1,855
4531174,5,2,3,1,0,0,0,2,1,1,9,0,300,815,1,5653,,0,,1,315
4531174,5,2,3,1,0,0,0,2,1,2,0,0,835,1645,0,5657,1,20,5.19,1,490
4531174,5,2,3,1,0,0,0,2,1,3,9,0,1710,2700,1,5653,1,25,5.19,1,630
4531174,5,2,3,1,0,0,1,0,1,1,9,0,300,2700,1,5653,,0,,1,1440
4531551,5,0,0,2,0,1,0,0,2,1,9,0,300,840,1,5654,,0,,1,340
4531551,5,0,0,2,0,1,0,0,2,2,6,0,900,1830,0,5658,0,20,4.93,1,570
4531551,5,0,0,2,0,1,0,0,2,3,9,0,1850,2700,1,5654,0,20,4.93,1,530
4531552,5,2,3,2,0,2,0,2,2,1,9,0,300,645,1,5513,,0,,1,225
4531552,5,2,3,2,0,2,0,2,2,2,0,0,705,1130,0,5657,0,20,7.03,1,265
4531552,5,2,3,2,0,2,0,2,2,3,9,0,1150,1330,1,5513,0,20,7.03,1,140
4531552,5,2,3,2,0,2,0,2,2,4,4,0,1400,1430,0,5571,0,30,18.83,1,30
4531552,5,2,3,2,0,2,0,2,2,5,9,0,1500,2000,1,5513,0,30,18.83,1,300
4531552,5,2,3,2,0,2,0,2,2,6,6,0,2010,2300,0,5213,1,10,35.94,1,210
4531552,5,2,3,2,0,2,0,2,2,7,9,0,2310,2700,1,5513,1,10,35.94,1,270
4531552,5,2,3,2,0,2,1,0,1,1,9,0,300,1200,1,5513,,0,,1,540
4531552,5,2,3,2,0,2,1,0,1,2,3,0,1230,1600,0,5501,1,30,6.47,1,250
4531552,5,2,3,2,0,2,1,0,1,3,9,0,1630,2000,1,5513,1,30,6.47,1,250
4531552,5,2,3,2,0,2,1,0,1,4,6,0,2010,2300,0,5513,1,10,0,1,210
4531552,5,2,3,2,0,2,1,0,1,5,9,0,2310,2700,1,5513,1,10,0,1,270
4532554,5,3,3,0,0,2,0,2,0,1,9,0,300,705,1,8556,,0,,1,245
4532554,5,3,3,0,0,2,0,2,0,2,0,0,728,1723,0,8471,0,23,37.12,1,635
4532554,5,3,3,0,0,2,0,2,0,3,6,0,1945,2010,0,5754,0,142,203.95,1,65
4532554,5,3,3,0,0,2,0,2,0,4,6,0,2055,2055,0,5627,0,45,29.56,1,0
4532554,5,3,3,0,0,2,0,2,0,5,9,0,2118,2700,1,8556,0,23,203.55,1,382
4532554,5,3,3,0,0,2,1,2,0,1,9,0,300,1030,1,8556,,0,,1,450
4532554,5,3,3,0,0,2,1,2,0,2,3,0,1036,1050,0,8556,1,6,0,1,14
4532554,5,3,3,0,0,2,1,2,0,3,9,0,1055,1345,1,8556,1,5,0,1,210
4532554,5,3,3,0,0,2,1,2,0,4,3,0,1352,1430,0,8561,0,7,5.49,1,78
4532554,5,3,3,0,0,2,1,2,0,5,3,0,1432,1450,0,8561,1,2,0,1,18
4532554,5,3,3,0,0,2,1,2,0,6,9,0,1508,1635,1,8556,0,18,5.49,1,87
4532554,5,3,3,0,0,2,1,2,0,7,6,0,1708,1723,0,8471,0,33,37.12,1,15
4532554,5,3,3,0,0,2,1,2,0,8,6,0,1945,2010,0,5754,3,142,203.95,1,65
4532554,5,3,3,0,0,2,1,2,0,9,6,0,2055,2055,0,5627,3,45,29.56,1,0
4532554,5,3,3,0,0,2,1,2,0,10,9,0,2128,2700,1,8556,0,33,203.55,1,372
4533141,5,3,2,1,0,2,0,2,1,1,9,0,300,1100,1,5707,,0,,1,480
4533141,5,3,2,1,0,2,0,2,1,2,3,0,1115,1500,0,5611,0,15,12.82,1,265
4533141,5,3,2,1,0,2,0,2,1,3,9,0,1515,1900,1,5707,0,15,12.82,1,265
4533141,5,3,2,1,0,2,0,2,1,4,3,0,1915,2050,0,5611,0,15,12.82,1,95
4533141,5,3,2,1,0,2,0,2,1,5,9,0,2105,2700,1,5707,0,15,12.82,1,395
4533141,5,3,2,1,0,2,1,2,1,1,9,0,300,800,1,5707,,0,,1,300
4533141,5,3,2,1,0,2,1,2,1,2,0,0,840,950,0,5824,0,40,37.02,1,70
4533141,5,3,2,1,0,2,1,2,1,3,1,0,1010,1100,0,5824,0,20,0,1,90
4533141,5,3,2,1,0,2,1,2,1,4,0,0,1110,1740,0,5824,0,10,0,1,390
4533141,5,3,2,1,0,2,1,2,1,5,9,0,1810,1900,1,5707,0,30,37.02,1,90
4533141,5,3,2,1,0,2,1,2,1,6,3,0,1915,2050,0,5611,3,15,12.82,1,95
4533141,5,3,2,1,0,2,1,2,1,7,9,0,2105,2700,1,5707,3,15,12.82,1,395
4533555,5,3,2,2,0,1,1,1,2,1,9,0,300,1015,1,5642,,0,,1,435
4533555,5,3,2,2,0,1,1,1,2,2,5,0,1025,1210,0,5645,1,10,2.98,1,145
4533555,5,3,2,2,0,1,1,1,2,3,9,0,1220,1330,1,5642,1,10,2.98,1,70
4533555,5,3,2,2,0,1,1,1,2,4,3,0,1340,1410,0,5642,1,10,0,1,70
4533555,5,3,2,2,0,1,1,1,2,5,9,0,1420,1545,1,5642,1,10,0,1,85
4533555,5,3,2,2,0,1,1,1,2,6,9,0,1550,1600,1,5642,3,5,0,1,50
4533555,5,3,2,2,0,1,1,1,2,7,3,0,1605,1610,0,5611,3,5,3.16,1,5
4533555,5,3,2,2,0,1,1,1,2,8,9,0,1620,2700,1,5642,3,10,3.16,1,680
4533555,5,3,2,2,0,1,0,2,2,1,9,0,300,1310,1,5642,,0,,1,610
4533555,5,3,2,2,0,1,0,2,2,2,5,0,1315,1330,0,5645,0,5,2.97,1,15
4533555,5,3,2,2,0,1,0,2,2,3,9,0,1335,1545,1,5642,0,5,2.97,1,130
4533555,5,3,2,2,0,1,0,2,2,4,9,0,1550,1600,1,5642,0,5,0,1,50
4533555,5,3,2,2,0,1,0,2,2,5,3,0,1605,1610,0,5611,0,5,3.16,1,5
4533555,5,3,2,2,0,1,0,2,2,6,9,0,1620,1830,1,5642,0,10,3.16,1,130
4533555,5,3,2,2,0,1,0,2,2,7,3,0,1850,1910,0,5308,0,20,63.43,1,60
4533555,5,3,2,2,0,1,0,2,2,8,9,0,1930,2700,1,5642,0,20,63.43,1,490
4534139,5,3,3,2,0,2,1,1,2,1,9,0,300,1450,1,6861,,0,,1,710
4534139,5,3,3,2,0,2,1,1,2,2,6,0,1457,1545,0,6865,0,7,3.88,1,88
4534139,5,3,3,2,0,2,1,1,2,3,5,0,1547,1605,0,6865,0,2,0,1,58
4534139,5,3,3,2,0,2,1,1,2,4,9,0,1613,1715,1,6861,0,8,3.88,1,62
4534139,5,3,3,2,0,2,1,1,2,5,3,0,1730,1800,0,6861,1,15,0,1,70
4534139,5,3,3,2,0,2,1,1,2,6,9,0,1815,2700,1,6861,1,15,0,1,565
4534139,5,3,3,2,0,2,0,1,1,1,9,0,300,810,1,6861,,0,,1,310
4534139,5,3,3,2,0,2,0,1,1,2,3,0,812,813,0,6862,0,2,1.07,1,1
4534139,5,3,3,2,0,2,0,1,1,3,9,0,815,855,1,6861,0,2,1.07,1,40
4534139,5,3,3,2,0,2,0,1,1,4,6,0,1025,1130,0,5646,0,90,100.41,1,65
4534139,5,3,3,2,0,2,0,1,1,5,9,,1152,1215,1,6861,0,22,100.41,1,63
4534139,5,3,3,2,0,2,0,1,1,6,6,0,1215,1445,1,6861,,0,,1,150
4534139,5,3,3,2,0,2,0,1,1,7,9,,1445,1508,1,6861,,0,,1,63
4534139,5,3,3,2,0,2,0,1,1,8,6,0,1530,1930,0,5646,0,22,100.41,1,240
4534139,5,3,3,2,0,2,0,1,1,9,9,0,2045,2700,1,6861,0,75,100.41,1,415
4534177,5,0,0,1,0,1,1,0,1,1,9,0,300,1515,1,5611,,0,,1,735
4534177,5,0,0,1,0,1,1,0,1,2,4,0,1520,1540,0,5646,0,5,3.47,1,20
4534177,5,0,0,1,0,1,1,0,1,3,9,0,1545,2700,1,5611,0,5,3.47,1,715
4535157,5,1,0,0,0,0,0,1,0,1,9,0,300,1045,1,5642,,0,,1,465
4535157,5,1,0,0,0,0,0,1,0,2,3,0,1050,1110,0,5613,1,5,1.33,1,60
4535157,5,1,0,0,0,0,0,1,0,3,9,0,1115,1935,1,5642,1,5,1.33,1,500
4535157,5,1,0,0,0,0,0,1,0,4,9,0,2000,2415,0,5674,1,25,5.77,1,255
4535157,5,1,0,0,0,0,0,1,0,5,9,0,2440,2700,1,5642,1,25,5.77,1,180
4535554,5,2,3,1,0,2,1,0,1,1,9,0,300,1430,1,4924,,0,,1,690
4535554,5,2,3,1,0,2,1,0,1,2,3,0,1445,1545,0,4921,0,15,4.93,1,60
4535554,5,2,3,1,0,2,1,0,1,3,9,0,1600,2700,1,4924,0,15,4.93,1,660
4535554,5,2,3,1,0,2,0,2,1,1,9,0,300,715,1,4924,,0,,1,255
4535554,5,2,3,1,0,2,0,2,1,2,0,0,815,1730,0,5652,0,60,72.27,1,555
4535554,5,2,3,1,0,2,0,2,1,3,9,0,1830,2700,1,4924,0,60,72.27,1,550
4536032,5,3,3,1,0,1,0,2,1,1,9,0,300,705,1,3981,,0,,1,245
4536032,5,3,3,1,0,1,0,2,1,2,0,0,835,1800,0,5615,2,90,92.85,1,605
4536032,5,3,3,1,0,1,0,2,1,3,6,0,1905,2430,0,4001,0,65,76.8,1,325
4536032,5,3,3,1,0,1,0,2,1,4,9,0,2540,2700,1,3981,0,70,50.39,1,120
4536032,5,3,3,1,0,1,1,2,1,1,9,0,300,1115,1,3981,,0,,1,495
4536032,5,3,3,1,0,1,1,2,1,2,3,0,1120,1200,0,3981,0,5,0,1,80
4536032,5,3,3,1,0,1,1,2,1,3,9,0,1205,1800,1,3981,0,5,0,1,395
4536032,5,3,3,1,0,1,1,2,1,4,6,0,1905,2430,0,4001,3,65,50.39,1,325
4536032,5,3,3,1,0,1,1,2,1,5,9,0,2540,2700,1,3981,3,70,50.39,1,120
4536155,5,3,1,0,0,2,0,2,0,1,9,0,300,745,1,5571,,0,,1,285
4536155,5,3,1,0,0,2,0,2,0,2,0,0,800,830,0,5554,0,15,9.19,1,30
4536155,5,3,1,0,0,2,0,2,0,3,1,0,855,1445,0,5653,0,25,10.64,1,390
4536155,5,3,1,0,0,2,0,2,0,4,1,0,1505,1600,0,5554,0,20,10.64,1,95
4536155,5,3,1,0,0,2,0,2,0,5,1,0,1610,1635,0,5571,0,10,9.19,1,25
4536155,5,3,1,0,0,2,0,2,0,6,9,0,1640,2040,1,5571,0,5,0,1,240
4536155,5,3,1,0,0,2,0,2,0,7,6,0,2050,2505,0,5563,3,10,4.24,1,295
4536155,5,3,1,0,0,2,0,2,0,8,9,0,2515,2700,1,5571,3,10,4.24,1,145
4536155,5,3,1,0,0,2,1,1,0,1,9,0,300,720,1,5571,,0,,1,260
4536155,5,3,1,0,0,2,1,1,0,2,0,0,745,1645,0,5503,0,25,15.75,1,540
4536155,5,3,1,0,0,2,1,1,0,3,9,0,1710,2040,1,5571,0,25,15.75,1,210
4536155,5,3,1,0,0,2,1,1,0,4,6,0,2050,2505,0,5563,0,10,4.24,1,295
4536155,5,3,1,0,0,2,1,1,0,5,9,0,2515,2700,1,5571,0,10,4.24,1,145
4538113,5,0,0,4,0,0,1,0,4,1,9,0,300,2700,1,5611,,0,,1,1440
4540163,5,1,0,1,0,1,1,1,1,1,9,0,300,830,1,6212,,0,,1,330
4540163,5,1,0,1,0,1,1,1,1,2,0,0,900,1530,0,6419,3,30,24.09,1,390
4540163,5,1,0,1,0,1,1,1,1,3,3,0,1545,1615,0,6411,3,15,1.63,1,70
4540163,5,1,0,1,0,1,1,1,1,4,6,0,1715,1715,0,5644,3,60,85.3,1,0
4540163,5,1,0,1,0,1,1,1,1,5,9,0,1745,2700,1,6212,3,30,86.29,1,595
4540164,5,3,3,1,1,2,0,2,1,1,9,0,300,800,1,5612,,0,,1,300
4540164,5,3,3,1,1,2,0,2,1,2,2,0,805,810,0,5622,0,5,2.03,1,5
4540164,5,3,3,1,1,2,0,2,1,3,5,0,840,845,0,5171,0,30,50.16,1,5
4540164,5,3,3,1,1,2,0,2,1,4,0,0,900,1630,0,5026,0,15,14.81,1,450
4540164,5,3,3,1,1,2,0,2,1,5,5,0,1645,1745,0,5171,0,15,14.81,1,60
4540164,5,3,3,1,1,2,0,2,1,6,7,0,1815,1840,0,5612,0,30,50.82,1,25
4540164,5,3,3,1,1,2,0,2,1,7,9,0,1845,2700,1,5612,0,5,0,1,535
4540164,5,3,3,1,1,2,1,1,0,1,9,0,300,750,1,5612,,0,,1,290
4540164,5,3,3,1,1,2,1,1,0,2,0,0,827,1700,0,5248,0,37,37.17,1,553
4540164,5,3,3,1,1,2,1,1,0,3,2,0,1735,1745,0,5622,0,35,36.22,1,10
4540164,5,3,3,1,1,2,1,1,0,4,9,0,1755,2700,1,5612,0,10,2.03,1,585
4541129,5,3,2,1,2,1,0,2,1,1,9,0,300,815,1,3824,,0,,1,315
4541129,5,3,2,1,2,1,0,2,1,2,1,0,1000,1001,0,5611,0,105,117.39,1,1
4541129,5,3,2,1,2,1,0,2,1,3,1,0,1200,1530,0,4131,0,119,78.93,1,210
4541129,5,3,2,1,2,1,0,2,1,4,1,0,1600,1601,0,3435,0,30,7.67,1,1
4541129,5,3,2,1,2,1,0,2,1,5,1,0,1630,1631,0,3991,0,29,12.07,1,1
4541129,5,3,2,1,2,1,0,2,1,6,9,0,1800,2700,1,3824,0,89,38.55,1,540
4541129,5,3,2,1,2,1,1,1,1,1,9,0,300,650,1,3824,,0,,1,230
4541129,5,3,2,1,2,1,1,1,1,2,0,0,725,1600,0,3814,1,35,6.16,1,555
4541129,5,3,2,1,2,1,1,1,1,3,9,0,1640,2000,1,3824,1,40,6.16,1,240
4541129,5,3,2,1,2,1,1,1,1,4,2,0,2015,2030,0,3823,1,15,2.07,1,15
4541129,5,3,2,1,2,1,1,1,1,5,9,0,2045,2700,1,3824,1,15,2.07,1,415
4541153,5,3,3,1,0,1,1,1,1,1,9,0,300,2700,1,5644,,0,,1,1440
4541153,5,3,3,1,0,1,0,1,1,1,9,0,300,750,1,5644,,0,,1,290
4541153,5,3,3,1,0,1,0,1,1,2,0,0,815,1330,0,5504,0,25,10.42,1,315
4541153,5,3,3,1,0,1,0,1,1,3,9,0,1350,1450,1,5644,0,20,10.42,1,60
4541153,5,3,3,1,0,1,0,1,1,4,7,0,1500,1530,0,5644,1,10,0,1,30
4541153,5,3,3,1,0,1,0,1,1,5,9,0,1540,2700,1,5644,1,10,0,1,720
4541156,5,4,3,4,0,2,0,0,4,1,9,0,300,2700,1,5644,,0,,1,1440
4541156,5,4,3,4,0,2,1,0,4,1,9,0,300,1000,1,5644,,0,,1,420
4541156,5,4,3,4,0,2,1,0,4,2,3,0,1010,1120,0,5611,0,10,2.45,1,70
4541156,5,4,3,4,0,2,1,0,4,3,9,0,1130,2700,1,5644,0,10,2.45,1,970
4542135,5,3,2,2,0,2,0,2,2,1,9,0,300,715,1,5554,,0,,1,255
4542135,5,3,2,2,0,2,0,2,2,2,0,0,725,1230,0,5554,1,10,0,1,305
4542135,5,3,2,2,0,2,0,2,2,3,9,0,1240,1315,1,5554,1,10,0,1,75
4542135,5,3,2,2,0,2,0,2,2,4,0,0,1325,1645,0,5554,1,10,0,1,200
4542135,5,3,2,2,0,2,0,2,2,5,9,0,1700,2700,1,5554,1,15,0,1,600
4542135,5,3,2,2,0,2,1,1,2,1,9,0,300,1215,1,5554,,0,,1,555
4542135,5,3,2,2,0,2,1,1,2,2,7,0,1245,1700,0,5623,0,30,13.3,1,295
4542135,5,3,2,2,0,2,1,1,2,3,9,0,1745,2700,1,5554,0,45,13.3,1,595
4542163,5,3,2,1,2,2,0,2,1,1,9,0,300,710,1,5551,,0,,1,250
4542163,5,3,2,1,2,2,0,2,1,2,0,0,745,830,0,5652,0,35,16.64,1,85
4542163,5,3,2,1,2,2,0,2,1,3,1,0,905,1430,0,9866,0,35,265.87,1,325
4542163,5,3,2,1,2,2,0,2,1,4,0,0,1505,1615,0,5652,0,35,265.87,1,70
4542163,5,3,2,1,2,2,0,2,1,5,9,0,1705,2700,1,5551,0,50,16.64,1,635
4542163,5,3,2,1,2,2,1,1,1,1,9,0,300,815,1,5551,,0,,1,315
4542163,5,3,2,1,2,2,1,1,1,2,2,0,820,825,0,5551,1,5,0,1,5
4542163,5,3,2,1,2,2,1,1,1,3,9,0,830,1155,1,5551,1,5,0,1,205
4542163,5,3,2,1,2,2,1,1,1,4,2,0,1200,1205,0,5551,1,5,0,1,5
4542163,5,3,2,1,2,2,1,1,1,5,9,0,1210,1450,1,5551,1,5,0,1,160
4542163,5,3,2,1,2,2,1,1,1,6,2,0,1500,1505,0,5551,1,10,0,1,5
4542163,5,3,2,1,2,2,1,1,1,7,9,0,1515,1640,1,5551,1,10,0,1,85
4542163,5,3,2,1,2,2,1,1,1,8,2,0,1645,1650,0,5501,0,5,10.11,1,5
4542163,5,3,2,1,2,2,1,1,1,9,9,0,1655,1755,1,5551,0,5,10.11,1,60
4542163,5,3,2,1,2,2,1,1,1,10,2,0,1800,1810,0,5501,0,5,10.11,1,10
4542163,5,3,2,1,2,2,1,1,1,11,9,0,1815,1840,1,5551,0,5,10.11,1,25
4542163,5,3,2,1,2,2,1,1,1,12,2,0,1845,1846,0,5554,0,5,2.39,1,1
4542163,5,3,2,1,2,2,1,1,1,13,9,0,1850,1955,1,5551,0,4,2.39,1,65
4542163,5,3,2,1,2,2,1,1,1,14,2,0,2000,2010,0,5554,0,5,2.39,1,10
4542163,5,3,2,1,2,2,1,1,1,15,9,0,2015,2700,1,5551,0,5,2.39,1,445
4543239,5,2,3,2,0,2,0,2,2,1,9,0,300,1230,1,6096,,0,,1,570
4543239,5,2,3,2,0,2,0,2,2,2,0,0,1445,1615,0,5652,0,135,50.64,1,130
4543239,5,2,3,2,0,2,0,2,2,3,9,0,1700,1730,1,6096,0,45,50.64,1,30
4543239,5,2,3,2,0,2,0,2,2,4,3,0,1735,1745,0,6095,0,5,4.93,1,10
4543239,5,2,3,2,0,2,0,2,2,5,9,0,1750,2700,1,6096,0,5,4.93,1,590
4543239,5,2,3,2,0,2,1,0,1,1,9,0,300,2700,1,6096,,0,,1,1440
4545109,5,4,1,2,0,1,0,0,2,1,9,0,300,1000,1,5628,,0,,1,420
4545109,5,4,1,2,0,1,0,0,2,2,5,0,1020,1100,0,5258,0,20,29.33,1,80
4545109,5,4,1,2,0,1,0,0,2,3,9,0,1120,2700,1,5628,0,20,29.33,1,980
4545109,5,4,1,2,0,1,1,0,2,1,9,0,300,1000,1,5628,,0,,1,420
4545109,5,4,1,2,0,1,1,0,2,2,5,0,1020,1100,0,5258,3,20,29.33,1,80
4545109,5,4,1,2,0,1,1,0,2,3,9,0,1120,2700,1,5628,3,20,29.33,1,980
4545118,5,1,2,1,3,1,1,2,1,1,9,0,300,820,1,5612,,0,,1,320
4545118,5,1,2,1,3,1,1,2,1,2,1,0,850,1015,0,5683,0,30,8.94,1,125
4545118,5,1,2,1,3,1,1,2,1,3,9,0,1045,1130,1,5612,0,30,8.94,1,85
4545118,5,1,2,1,3,1,1,2,1,4,3,0,1135,1200,0,5611,1,5,1.75,1,65
4545118,5,1,2,1,3,1,1,2,1,5,9,0,1205,1400,1,5612,1,5,1.75,1,155
4545118,5,1,2,1,3,1,1,2,1,6,6,0,1410,1615,0,5611,3,10,1.75,1,125
4545118,5,1,2,1,3,1,1,2,1,7,9,0,1625,2700,1,5612,3,10,1.75,1,675
4545140,5,4,2,3,0,0,0,0,3,1,9,0,300,825,1,5628,,0,,1,325
